356868.160601464,585666.430501498,2016-01-06
355215.860601883,571790.721325832,2016-01-06
345399.098156271,588142.315483135,2016-01-06
351027.872073451,590847.467452111,2016-01-06
347324.837106452,585646.364924656,2016-01-06
352755.522541268,568159.56603061,2016-01-06
363768.550154274,566119.225165501,2016-01-06
357647.223841648,566180.567201591,2016-01-06
359252.964111098,568286.670291899,2016-01-06
359855.5651401,571288.726311623,2016-01-06
351089.464544017,568618.079231755,2016-01-06
353468.766238786,587068.270778256,2016-01-06
356459.143798986,566936.72221537,2016-01-06
347462.901804941,589817.828635528,2016-01-06
350604.500863062,585725.937102207,2016-01-06
359527.548508528,558152.440706827,2016-01-06
350586.273610333,580963.678229377,2016-01-06
351153.134837292,586444.637161919,2016-01-06
355828.770157774,570460.594717665,2016-01-06
355355.118852247,570376.379579255,2016-01-06
342694.600571714,586149.536246541,2016-01-06
360888.473293185,567479.01318798,2016-01-06
352041.07403533,576318.464481522,2016-01-06
366610.505953296,561010.178483151,2016-01-06
350774.029505872,587754.058901507,2016-01-07
357562.235906765,574709.428831577,2016-01-07
352365.359326062,586659.845414394,2016-01-07
358859.104258413,560525.000389585,2016-01-07
341276.708865115,586976.434848066,2016-01-07
350571.029188807,587748.834322295,2016-01-07
356229.614774658,585525.947937735,2016-01-07
360197.544487611,570901.947418315,2016-01-07
344144.002498358,586458.624275868,2016-01-07
359379.440084411,563594.931768438,2016-01-07
356248.201421436,570990.933798566,2016-01-07
357251.63046808,576638.868002967,2016-01-07
358403.427740307,558994.904390249,2016-01-07
355263.986962586,591921.544348225,2016-01-07
356089.127799237,590177.207514061,2016-01-07
359896.640826069,568152.858038659,2016-01-07
357341.549026672,582321.257163665,2016-01-07
360364.271264537,568076.151167087,2016-01-07
358599.47513079,580669.236251129,2016-01-07
360886.970338125,554220.198951445,2016-01-07
360969.61118771,570014.003254649,2016-01-07
362376.823056658,564890.011480303,2016-01-07
353750.682088237,573378.675446259,2016-01-07
364094.651132245,565142.117189164,2016-01-07
348417.562724901,581619.043448623,2016-01-07
352073.938650913,577071.344907322,2016-01-07
351214.996068195,569672.615198741,2016-01-07
358701.573415284,555692.367792254,2016-01-07
352572.355437789,589859.269598433,2016-01-07
345676.782450699,585709.448898585,2016-01-07
350461.262768031,571053.10887538,2016-01-07
352550.393724626,569260.900455017,2016-01-07
350806.003849618,584405.130395719,2016-01-07
351830.403687573,578361.922495865,2016-01-07
351008.70775799,591496.017825416,2016-01-07
349976.293842357,585102.580279223,2016-01-07
363994.707122496,559524.03434831,2016-01-07
360989.370219222,567493.64650049,2016-01-07
364529.336029368,563747.024282636,2016-01-07
347362.346976723,582752.89859701,2016-01-07
355505.064970319,593991.147546466,2016-01-08
355114.361618481,564474.843248018,2016-01-08
351654.881689669,567218.405436122,2016-01-08
350246.666560526,586194.02617416,2016-01-08
352237.613363869,577963.472175566,2016-01-08
362462.457612817,569634.245702663,2016-01-08
348472.12573298,583037.281524492,2016-01-08
361266.739790621,561041.905902049,2016-01-08
349263.687357327,584936.770104462,2016-01-08
359604.088368812,570244.735114483,2016-01-08
350062.910809281,588052.693524974,2016-01-08
349698.627038702,576720.832832759,2016-01-08
350423.490596707,576255.41366221,2016-01-08
354767.19560225,573388.181419394,2016-01-08
358272.087296757,574646.32530081,2016-01-08
353641.867753093,570136.273602959,2016-01-08
351563.40374614,587773.851307167,2016-01-08
359216.346956586,566514.28032223,2016-01-08
351615.889335922,587168.200522227,2016-01-08
350361.599349714,589234.766625078,2016-01-08
358278.789618943,555051.921988518,2016-01-08
350768.523383146,587956.066958351,2016-01-08
358905.787103502,568932.589076335,2016-01-08
358484.844510474,581540.35896796,2016-01-08
364208.360772808,564575.428297232,2016-01-08
359682.102993066,557407.757926101,2016-01-08
346472.030071589,586235.765989183,2016-01-08
360311.223466149,562492.422936031,2016-01-08
356934.892163171,564329.149516109,2016-01-08
356605.098014467,568991.414207446,2016-01-08
364124.272176381,565771.849608582,2016-01-08
347568.722941617,582833.027101808,2016-01-08
364213.60371428,564334.107779615,2016-01-08
350453.976066968,576007.601212387,2016-01-08
364708.220337992,562915.793637249,2016-01-08
352330.587532342,566050.723945834,2016-01-08
348319.740142683,586379.711699074,2016-01-08
353541.009602681,566457.323177408,2016-01-08
355844.939275862,586247.360362534,2016-01-08
355796.528286377,586540.890278724,2016-01-08
359269.982867136,572516.447527148,2016-01-08
358480.899885077,581555.877343837,2016-01-08
359659.816375281,560775.207073969,2016-01-09
357469.816640215,581736.361556505,2016-01-09
358433.048610974,580864.918851924,2016-01-09
353005.128142849,567504.637198354,2016-01-09
354242.939565907,571033.291431468,2016-01-09
350795.321506718,586236.691548595,2016-01-09
357121.451873183,582896.753411452,2016-01-09
355996.788494845,574563.122775639,2016-01-09
357574.999708001,567600.624347419,2016-01-09
350402.426281364,587826.611121993,2016-01-09
353505.332701777,571365.169492802,2016-01-09
353675.10827675,572502.730858141,2016-01-09
355092.677287593,568940.16318261,2016-01-09
346509.534098852,582287.759263174,2016-01-09
358332.095142771,567448.480263136,2016-01-09
347500.133100977,581860.446320119,2016-01-09
356478.342509199,555855.684681855,2016-01-09
351069.007144227,583402.336601004,2016-01-09
351712.736979869,568231.80732655,2016-01-09
360828.487302712,564334.414906594,2016-01-09
356446.919810881,586265.111841387,2016-01-09
346291.929591476,567901.194227402,2016-01-09
359663.816643037,560624.624459772,2016-01-09
348230.087316871,583948.892828826,2016-01-09
353974.085447211,587314.794045438,2016-01-09
356689.55799698,562337.323580433,2016-01-09
367218.875737937,559296.29419107,2016-01-10
355238.128772821,570985.160298885,2016-01-10
358553.71308207,567301.896200999,2016-01-10
349358.78927666,585144.029613796,2016-01-10
354543.797909986,570507.203656034,2016-01-10
351192.50336312,563860.364670488,2016-01-10
354569.02598389,587330.668357546,2016-01-10
346902.425464899,588743.669908526,2016-01-10
356269.583735875,570196.586470368,2016-01-10
351615.889335922,587168.200522227,2016-01-10
356435.385003355,557219.422459504,2016-01-10
352836.586002581,569890.020184855,2016-01-10
355601.085925573,565132.607705628,2016-01-10
356364.623308224,587597.054263194,2016-01-10
354069.786951102,576389.876121624,2016-01-10
345201.929411355,588837.608665115,2016-01-10
357574.999708001,567600.624347419,2016-01-10
359904.635415666,554218.599853851,2016-01-10
358793.258559161,559329.533218762,2016-01-10
350569.779223394,570843.726241114,2016-01-10
358577.166001641,556475.967800658,2016-01-10
350579.833393982,574255.970501535,2016-01-10
356604.255612199,574129.169861437,2016-01-10
356978.5462512,586524.721034765,2016-01-10
347626.317850299,580846.29369201,2016-01-10
357573.177011053,574279.988036778,2016-01-10
350084.541892232,587206.892097892,2016-01-11
364839.911306042,563367.508014746,2016-01-11
359892.430520895,572659.37698694,2016-01-11
347735.446623914,578146.152012612,2016-01-11
347735.446623914,578146.152012612,2016-01-11
358210.861034096,581294.410250682,2016-01-11
358210.861034096,581294.410250682,2016-01-11
343871.464699914,585461.267923004,2016-01-11
362198.56166744,566995.892785716,2016-01-11
359597.654954416,559343.284795965,2016-01-11
358275.740102401,556493.950462345,2016-01-11
357071.809244773,565236.268031726,2016-01-11
363984.695605629,565542.005664209,2016-01-11
350354.574999174,586225.779976218,2016-01-11
357666.710964099,559938.28041053,2016-01-11
356057.121531518,564398.971990789,2016-01-11
350581.092562865,581132.253027067,2016-01-11
351418.00740648,564070.130026074,2016-01-11
361371.03082651,566735.268868431,2016-01-11
346892.025877161,590543.912557874,2016-01-11
360057.910418569,568293.38833839,2016-01-11
352447.325023184,569566.261105885,2016-01-11
347512.934400562,585954.741853384,2016-01-11
353405.637142607,571306.664784889,2016-01-11
359181.276189804,566039.36852398,2016-01-11
360498.050651389,564732.482291459,2016-01-11
351790.519353964,585447.903174627,2016-01-11
347220.309901812,585127.28372295,2016-01-11
353271.537672628,568874.040103059,2016-01-12
349920.273921908,583382.630893094,2016-01-12
363610.704462597,566961.107997537,2016-01-12
352601.553024692,567470.778295818,2016-01-12
350356.09663759,589449.660143991,2016-01-12
359695.48604934,566823.941322898,2016-01-12
348907.412490458,586595.774414838,2016-01-12
350997.388772279,577937.272007019,2016-01-12
363610.704462597,566961.107997537,2016-01-12
364619.571246739,565702.663167209,2016-01-12
348563.235573933,582329.468790704,2016-01-12
356788.892826233,565965.992810068,2016-01-12
355879.743770554,570563.292794179,2016-01-12
344931.304354627,569067.647222338,2016-01-12
350782.840854761,574255.968684553,2016-01-12
360751.612227012,554131.193699208,2016-01-12
353839.97430952,566664.275300858,2016-01-12
350082.663569129,577465.161754063,2016-01-12
345274.745859776,585657.00452462,2016-01-12
350356.09663759,589449.660143991,2016-01-12
355965.927300785,566528.981037981,2016-01-12
358877.987440247,577566.717327965,2016-01-12
346203.533220052,585341.530747645,2016-01-12
350389.959520175,563148.364928574,2016-01-12
362406.69572896,566490.201884767,2016-01-12
352114.19394906,568242.831336372,2016-01-12
351743.578286602,563173.125882192,2016-01-12
355546.557156094,560237.868512094,2016-01-12
355594.448948158,592933.826647129,2016-01-12
355851.085067466,588840.620826448,2016-01-12
354613.827804818,586010.530699088,2016-01-12
352846.368654959,568162.347476619,2016-01-12
355329.82439056,567513.475103763,2016-01-12
348875.971690073,586019.077019533,2016-01-12
358951.471984474,569440.68955882,2016-01-12
361711.747949311,566933.693608251,2016-01-12
355119.263206992,593420.861110205,2016-01-13
350893.458120109,573863.333931196,2016-01-13
359792.167794088,568149.206511349,2016-01-13
352438.803618388,573136.659377154,2016-01-13
358140.741753616,554470.450195959,2016-01-13
354988.157709935,586707.98071507,2016-01-13
354856.489969939,587233.134824782,2016-01-13
357007.461367936,565347.828441154,2016-01-13
350657.536740798,586033.994581635,2016-01-13
352052.944274669,568879.277659235,2016-01-13
348897.960135755,580308.095000269,2016-01-13
351549.99130986,586822.830718987,2016-01-13
351594.798926209,563973.769911093,2016-01-13
355519.438482376,593657.691691976,2016-01-13
349031.468736149,585993.48988642,2016-01-13
352045.281740863,576174.320673631,2016-01-13
358140.689251654,572004.655568743,2016-01-13
364042.535147275,565221.958327911,2016-01-13
347709.25508909,586060.911679526,2016-01-13
357629.569040797,566771.894681852,2016-01-13
352227.276016788,569900.645825641,2016-01-13
350440.810849638,582964.105981869,2016-01-13
352237.613363869,577963.472175566,2016-01-13
352583.269420015,593440.702199466,2016-01-13
345102.558225139,585033.67164314,2016-01-13
358498.274796275,574776.58023557,2016-01-13
357877.087863138,559664.181985164,2016-01-13
356532.5700024,561017.20202938,2016-01-13
342613.60377431,591713.100621625,2016-01-13
347803.981827539,582058.526890406,2016-01-13
351550.006618961,586820.720384068,2016-01-13
363358.013842334,562112.086157737,2016-01-13
355896.781478341,567428.137570841,2016-01-13
353773.517152006,572542.014235729,2016-01-13
347512.934400562,585954.741853384,2016-01-13
351420.4963282,580163.583715624,2016-01-13
345008.088256167,567433.938631068,2016-01-13
345507.030072699,587935.962569921,2016-01-13
350674.643491473,574496.673541497,2016-01-13
351420.4963282,580163.583715624,2016-01-13
350052.513923388,567584.765969951,2016-01-13
360670.29228396,564450.144757002,2016-01-13
358723.519935155,579374.102609218,2016-01-14
347410.480741571,582489.195413148,2016-01-14
354056.685222769,578970.607594579,2016-01-14
359721.090361269,568148.612322511,2016-01-14
362106.177759888,562654.939540337,2016-01-14
346610.695594009,581042.615097075,2016-01-14
353437.958736431,572150.957327541,2016-01-14
355476.48906001,592974.335167109,2016-01-14
355009.792471374,594215.775621328,2016-01-14
351513.751930182,587772.602477217,2016-01-14
351080.656009332,587356.605193105,2016-01-14
361243.590188785,567177.810948025,2016-01-14
355657.824544806,566723.065850921,2016-01-14
353768.957779908,572761.24030831,2016-01-14
355476.48906001,592974.335167109,2016-01-14
353142.864321003,584234.490815709,2016-01-14
350994.369715081,573900.486586758,2016-01-14
364211.109483056,564454.491479526,2016-01-14
346010.257490093,589431.942545175,2016-01-14
358978.323747882,555570.124540761,2016-01-14
346999.942922147,581474.253225643,2016-01-14
362284.765861219,564916.534085314,2016-01-14
351089.16620655,568415.591463618,2016-01-14
355058.246361886,570139.607736355,2016-01-14
346913.063826567,581058.818694041,2016-01-14
361090.862195065,567477.518467259,2016-01-14
357028.81449371,561058.01128863,2016-01-14
356248.506491807,557616.814624418,2016-01-14
353661.100851547,571425.873962582,2016-01-14
353581.816647403,586645.476090757,2016-01-14
356369.555268955,566529.818453015,2016-01-14
351538.702192549,587773.22775097,2016-01-14
359388.254038755,568263.245513198,2016-01-14
352601.000869266,567489.323417211,2016-01-14
358730.52796076,577869.294686692,2016-01-14
360405.414685816,564729.700372891,2016-01-14
356064.738146614,590987.99504162,2016-01-14
359049.934808102,568328.420405322,2016-01-14
350034.259404522,584903.274381526,2016-01-14
355823.019080616,586145.330444578,2016-01-14
352132.216969802,569680.915090771,2016-01-14
360434.626712803,560468.91654039,2016-01-14
357807.236212275,555493.064001483,2016-01-14
354492.592852858,575992.114468377,2016-01-14
359047.523140099,568328.511556958,2016-01-14
353016.408329209,567093.417400426,2016-01-14
350065.936844532,570664.125957945,2016-01-14
351141.582845108,566596.264056206,2016-01-14
350105.569937532,576710.463675876,2016-01-14
353312.682392953,581839.965942545,2016-01-14
348897.960135755,580308.095000269,2016-01-14
364125.15744334,563742.392408774,2016-01-14
365688.777644868,553886.98406911,2016-01-14
360665.102595373,564630.597092444,2016-01-14
359672.924965977,567664.034282231,2016-01-15
362247.010328101,566282.654207385,2016-01-15
359646.76941608,571383.837159021,2016-01-15
351214.443232775,587843.970809815,2016-01-15
355004.616805784,586091.964346759,2016-01-15
356788.959229069,565968.103739575,2016-01-15
351434.818884717,576281.298179306,2016-01-15
355584.087752227,586953.654389855,2016-01-15
355382.867749472,581540.095407952,2016-01-15
358428.154328969,559096.626637862,2016-01-15
355357.861439959,580978.300027041,2016-01-15
355357.861439959,580978.300027041,2016-01-15
353469.675017618,578191.872582642,2016-01-15
357325.087494779,584065.36673921,2016-01-15
364752.728704785,562410.135669175,2016-01-15
353507.417601854,571286.544814725,2016-01-15
353507.417601854,571286.544814725,2016-01-15
358967.940256909,560123.254077782,2016-01-15
352601.840239701,567454.341611821,2016-01-15
365436.70232296,563891.440743046,2016-01-15
364205.044917044,559078.728184644,2016-01-15
346479.382681696,592330.627864504,2016-01-15
365592.186819445,553490.121361852,2016-01-15
346907.0046177,582292.922817554,2016-01-15
363947.151793608,562734.123354456,2016-01-15
359755.577907222,560968.162683562,2016-01-15
355249.69930655,570552.948879257,2016-01-15
350994.369715081,573900.486586758,2016-01-15
357075.135846585,565236.294568214,2016-01-15
356365.869167807,570380.951635672,2016-01-15
352555.551076046,569079.555779297,2016-01-16
347000.519213997,592993.520009263,2016-01-16
360773.55618491,560740.13790631,2016-01-16
357321.683716833,568603.700476851,2016-01-16
350612.101504573,576731.2583758,2016-01-16
348561.418966978,580333.338324585,2016-01-16
353580.573781611,586678.345393356,2016-01-16
348819.327551211,583349.998482398,2016-01-16
358345.823911083,557501.060486211,2016-01-16
352094.41842346,577927.213239984,2016-01-16
348483.412032337,581112.437099019,2016-01-16
356873.048023039,564219.139286756,2016-01-16
359657.406818738,568248.270210066,2016-01-16
355477.697683212,565942.818750548,2016-01-16
355769.103413167,574522.351819145,2016-01-16
359863.490393561,573880.747793777,2016-01-16
355453.320173963,569438.5647986,2016-01-16
359905.552871793,553149.978802292,2016-01-16
358426.655591328,577920.557783831,2016-01-16
356568.233291136,578584.125812981,2016-01-16
358340.999366835,580127.280366857,2016-01-16
348324.311993293,585365.626698971,2016-01-16
357624.38277636,566961.45654709,2016-01-16
345167.455477281,585849.591464676,2016-01-16
342474.876714084,591301.625106243,2016-01-16
348086.52961506,579363.438243223,2016-01-16
360341.362055918,561621.07814321,2016-01-16
361090.253847233,567500.061557804,2016-01-16
354126.794554696,567693.313053538,2016-01-16
351740.837037054,567220.804080019,2016-01-16
360914.993617091,568181.901576071,2016-01-16
350965.718825162,589427.684780281,2016-01-17
354789.135270938,568967.930551898,2016-01-17
360887.561305595,567507.996062538,2016-01-17
355084.786587582,592014.566979779,2016-01-17
347864.385933964,584179.346086727,2016-01-17
345061.998519405,589674.891282249,2016-01-17
356648.747206695,563740.966514349,2016-01-17
355568.801634795,569969.507736298,2016-01-17
353505.332701777,571365.169492802,2016-01-17
362246.101539755,566320.189800582,2016-01-17
352401.655797068,585369.296691927,2016-01-17
360565.389114311,571536.523388917,2016-01-17
352651.282396025,569286.412469901,2016-01-17
346924.33712761,585839.534817907,2016-01-17
347727.183816163,591855.065942533,2016-01-17
346308.318589925,589037.230484282,2016-01-17
363489.928980582,565063.415698036,2016-01-17
359710.412793611,558957.354433976,2016-01-17
364094.097587181,565166.771061793,2016-01-18
344136.967684499,586656.737164582,2016-01-18
355577.978895426,588063.046523211,2016-01-18
347382.764306944,585241.882973483,2016-01-18
364904.528499155,565351.465369277,2016-01-18
357631.727539264,572429.612228618,2016-01-18
351271.424447294,568723.790720933,2016-01-18
353716.224469075,567474.734246511,2016-01-18
359075.548816134,569835.697719354,2016-01-18
353562.651033634,571423.135479349,2016-01-18
355892.494286714,561896.541163256,2016-01-18
355803.772084317,568787.511111425,2016-01-18
348227.981886306,567289.991655983,2016-01-18
351011.456923501,569658.941045398,2016-01-18
350378.059935613,566798.994221698,2016-01-18
362439.049181367,566337.200039949,2016-01-18
356666.128404149,584522.832909667,2016-01-18
344136.935818349,586648.517465963,2016-01-18
347778.996496317,589512.158205856,2016-01-19
356264.664613407,570377.93226184,2016-01-19
353201.149917667,571348.790402861,2016-01-19
358403.419749574,566177.482684385,2016-01-19
364793.274745114,562315.421747526,2016-01-19
358298.332356255,566337.46094046,2016-01-19
356286.614606771,586946.966012614,2016-01-19
357619.241064349,565184.119126018,2016-01-19
359792.167794088,568149.206511349,2016-01-19
356420.726355676,586159.269360811,2016-01-19
361216.137063525,570469.411969128,2016-01-19
347845.79499656,587889.016981074,2016-01-19
359896.640826069,568152.858038659,2016-01-19
354963.800494341,584109.2628795,2016-01-19
364094.974259403,565133.900473529,2016-01-19
353500.45484338,571539.296806294,2016-01-19
365271.504995418,563789.408675008,2016-01-19
355726.371096559,589500.55292975,2016-01-19
353099.32814962,571352.364411292,2016-01-19
344462.469415979,591401.216926919,2016-01-19
344303.356442144,589412.422944607,2016-01-19
349950.455058219,585203.47732741,2016-01-19
351886.783642595,581902.737654976,2016-01-19
362314.341752719,565178.373801461,2016-01-19
362524.658614307,566912.986265442,2016-01-19
351870.658217772,571521.828833358,2016-01-19
361427.351667771,554140.275382383,2016-01-19
360104.513286731,559371.619881741,2016-01-19
360886.996048856,554246.634520773,2016-01-19
342946.112311425,585777.954087404,2016-01-19
346589.363715816,579610.068193316,2016-01-19
352729.882376848,570079.278468744,2016-01-19
345606.39746124,589193.302322602,2016-01-19
352923.471969291,591511.596079312,2016-01-19
353637.596975037,571324.620113107,2016-01-19
345430.221282095,589639.805642353,2016-01-19
357579.311152743,559483.178364007,2016-01-19
354901.317138747,568550.931928006,2016-01-19
360070.979028231,562992.680966075,2016-01-19
349917.510109964,580949.62741556,2016-01-19
348324.311993293,585365.626698971,2016-01-19
353929.269129727,567106.797293761,2016-01-19
355709.002434561,592863.080021407,2016-01-20
356541.106197865,585860.650529889,2016-01-20
359787.884985628,570836.415034363,2016-01-20
350045.850157405,567824.080247018,2016-01-20
356893.487895909,587288.586303728,2016-01-20
344331.459046771,586848.107147636,2016-01-20
357995.021660385,555866.449172068,2016-01-20
347565.063634681,579468.678162352,2016-01-20
363576.853204271,560311.612179137,2016-01-20
364199.56882693,566259.482158319,2016-01-20
363142.474399203,566735.028678534,2016-01-20
361790.388826022,567292.146751418,2016-01-20
355829.375767849,585536.567017255,2016-01-20
363610.687666548,566962.996139903,2016-01-20
346333.648570358,585826.107580025,2016-01-20
349279.212546939,591506.455249774,2016-01-20
345364.358216834,585935.261957799,2016-01-20
360791.877779381,567290.91840976,2016-01-20
348134.434161485,590180.569498523,2016-01-20
358098.372043647,566179.66348348,2016-01-20
363942.008942998,559263.64913179,2016-01-20
356573.75156292,573827.692070608,2016-01-20
356264.085490416,570398.698621228,2016-01-20
356264.085490416,570398.698621228,2016-01-20
344533.830457068,586825.602612488,2016-01-20
354773.5576302,580557.023881869,2016-01-20
355034.182042184,567349.470120773,2016-01-20
349985.456206851,577332.634433825,2016-01-20
353796.359695191,580729.627154509,2016-01-20
357202.578152145,565597.191538779,2016-01-20
355233.193754386,594608.730742623,2016-01-20
347988.10949469,589414.933269589,2016-01-20
352314.435224811,567337.82782586,2016-01-20
352792.646866155,567883.157023515,2016-01-20
353752.204069244,577044.815854555,2016-01-21
351690.826414112,585414.632370348,2016-01-21
361153.696005998,561415.92664574,2016-01-21
351485.106713993,568325.464595633,2016-01-21
354023.78240444,594299.943942303,2016-01-21
355119.563561916,564274.61856761,2016-01-21
364094.365991351,565164.663025619,2016-01-21
364094.365991351,565164.663025619,2016-01-21
363616.734258567,566760.003055465,2016-01-21
354546.838354784,558081.057004449,2016-01-21
349885.819326186,569835.151414986,2016-01-21
362281.402430445,569741.186461237,2016-01-21
352693.299726005,564033.199231983,2016-01-21
363792.044012638,565144.522297889,2016-01-21
356623.764371565,586165.438164462,2016-01-21
356009.835122285,576307.217961394,2016-01-21
357097.672866014,577095.709946154,2016-01-21
360313.069559923,572897.733536035,2016-01-21
355921.16962619,568158.083743223,2016-01-21
356231.170389887,589257.940172497,2016-01-21
359673.547384833,567639.269769257,2016-01-21
360609.910540989,571333.18801063,2016-01-21
344611.849003381,567218.643133692,2016-01-21
345595.392023711,585430.795922819,2016-01-21
351572.239124353,572571.644387255,2016-01-21
344416.745046351,584238.729264588,2016-01-21
358305.883573424,557375.112433287,2016-01-21
361177.742305868,560363.704208277,2016-01-21
356007.745269625,565914.182604291,2016-01-21
354548.981946018,581217.867180554,2016-01-21
348512.714142109,582936.9245109,2016-01-21
345351.851708859,584580.741467784,2016-01-21
354489.16996232,594466.679548395,2016-01-21
346118.808524048,585617.667373896,2016-01-21
364625.347382735,563976.262204017,2016-01-21
352915.509846538,569378.555866719,2016-01-21
346092.868859843,586931.957137565,2016-01-21
351539.946662538,590650.896281178,2016-01-22
365077.095317157,554674.595122995,2016-01-22
352130.989600378,567433.010228356,2016-01-22
350466.109097682,569108.145951122,2016-01-22
360440.750627664,572938.912079642,2016-01-22
353274.841463724,567158.983060769,2016-01-22
355068.925468408,566119.932137263,2016-01-22
358215.398975152,565584.368755077,2016-01-22
363046.820235991,566530.471813182,2016-01-22
355567.560008246,581287.725717927,2016-01-22
355649.877195288,563307.166006436,2016-01-22
359261.477765398,563001.818562629,2016-01-22
344574.992084485,567422.56181159,2016-01-22
363148.000743354,566542.360985853,2016-01-22
360713.55229852,554130.20532349,2016-01-22
